ジャンル名,売上金額（千円）
食品>漬物・梅干し・キムチ>梅干し>きざみ梅,703
食品>漬物・梅干し・キムチ>梅干し>しそ梅,14574
食品>漬物・梅干し・キムチ>梅干し>その他,36712
食品>漬物・梅干し・キムチ>梅干し>ねり梅,1473
食品>漬物・梅干し・キムチ>梅干し>はちみつ梅,69290
食品>漬物・梅干し・キムチ>梅干し>セット・詰め合わせ,7980
食品>漬物・梅干し・キムチ>梅干し>小梅,2995
食品>漬物・梅干し・キムチ>梅干し>干し梅,2946
食品>漬物・梅干し・キムチ>梅干し>梅干しにんにく,1728
食品>漬物・梅干し・キムチ>梅干し>焼梅干し,255
食品>漬物・梅干し・キムチ>梅干し>田舎梅干し,6490
食品>漬物・梅干し・キムチ>梅干し>白梅干し,6671
食品>漬物・梅干し・キムチ>梅干し>赤じそ漬け,4124
食品>漬物・梅干し・キムチ>漬物>かす漬け,2669
食品>漬物・梅干し・キムチ>漬物>こうじ漬け,1852
食品>漬物・梅干し・キムチ>漬物>しば漬け,1403
食品>漬物・梅干し・キムチ>漬物>しょうゆ漬け,7246
食品>漬物・梅干し・キムチ>漬物>その他,7402
食品>漬物・梅干し・キムチ>漬物>たくあん漬け,7109
食品>漬物・梅干し・キムチ>漬物>ぬか漬け,7981
食品>漬物・梅干し・キムチ>漬物>みそ漬け,3388
食品>漬物・梅干し・キムチ>漬物>もろみ漬け,148
食品>漬物・梅干し・キムチ>漬物>らっきょう漬け,5325
食品>漬物・梅干し・キムチ>漬物>わさび漬け,777
食品>漬物・梅干し・キムチ>漬物>セット・詰め合わせ,10116
食品>漬物・梅干し・キムチ>漬物>塩漬け,10638
食品>漬物・梅干し・キムチ>漬物>松前漬け,9635
食品>漬物・梅干し・キムチ>漬物>浅漬け,2180
食品>漬物・梅干し・キムチ>漬物>福神漬け,518
食品>漬物・梅干し・キムチ>漬物>酢漬け,5496
食品>米・雑穀>雑穀・雑穀米>あわ,910
食品>米・雑穀>雑穀・雑穀米>きび,1820
食品>米・雑穀>雑穀・雑穀米>その他,18421
食品>米・雑穀>雑穀・雑穀米>ひえ,408
食品>米・雑穀>雑穀・雑穀米>アマランサス,1660
食品>米・雑穀>雑穀・雑穀米>キヌア,2228
食品>米・雑穀>雑穀・雑穀米>ブレンド,88094
食品>米・雑穀>雑穀・雑穀米>赤米,452
食品>米・雑穀>雑穀・雑穀米>黒米,8026
食品>精肉・肉加工品>加工品>ソーセージ>あらびき,3027
食品>精肉・肉加工品>加工品>ソーセージ>その他,4387
食品>精肉・肉加工品>加工品>ソーセージ>ウインナーソーセージ,17388
食品>精肉・肉加工品>加工品>ソーセージ>チョリソー,513
食品>精肉・肉加工品>加工品>ソーセージ>フランクフルト,2414
食品>精肉・肉加工品>加工品>ソーセージ>ボロニアソーセージ,1569
食品>精肉・肉加工品>加工品>ソーセージ>生ソーセージ,1940
食品>精肉・肉加工品>加工品>ソーセージ>骨付き,212
食品>精肉・肉加工品>加工品>ハム>その他,3236
食品>精肉・肉加工品>加工品>ハム>ベリーハム,70
食品>精肉・肉加工品>加工品>ハム>ボンレスハム,771
食品>精肉・肉加工品>加工品>ハム>ロースハム,2585
食品>精肉・肉加工品>挽肉>その他,57
食品>精肉・肉加工品>挽肉>合挽き,581
食品>精肉・肉加工品>挽肉>牛肉,601
食品>精肉・肉加工品>挽肉>豚肉,385
食品>精肉・肉加工品>挽肉>鶏肉,220
食品>精肉・肉加工品>牛肉>その他,79443
食品>精肉・肉加工品>牛肉>みすじ,8940
食品>精肉・肉加工品>牛肉>ギアラ・赤センマイ,282
食品>精肉・肉加工品>牛肉>サーロイン,31412
食品>精肉・肉加工品>牛肉>スネ,1762
食品>精肉・肉加工品>牛肉>セット・詰め合わせ,110355
食品>精肉・肉加工品>牛肉>タン,90690
食品>精肉・肉加工品>牛肉>テール,1364
食品>精肉・肉加工品>牛肉>ハチノス,470
食品>精肉・肉加工品>牛肉>ハツ,460
食品>精肉・肉加工品>牛肉>ハラミ,15514
食品>精肉・肉加工品>牛肉>バラ・カルビ,28552
食品>精肉・肉加工品>牛肉>ヒレ・シャトーブリアン,17415
食品>精肉・肉加工品>牛肉>ホルモン,19064
食品>精肉・肉加工品>牛肉>ミノ,2155
食品>精肉・肉加工品>牛肉>モモ,28565
食品>精肉・肉加工品>牛肉>ランプ,5501
食品>精肉・肉加工品>牛肉>リブロース,22317
食品>精肉・肉加工品>牛肉>レバー,4032
食品>精肉・肉加工品>牛肉>肩ロース,33012
食品>精肉・肉加工品>羊肉>その他,691
食品>精肉・肉加工品>羊肉>セット・詰め合わせ,2303
食品>精肉・肉加工品>羊肉>マトン,899
食品>精肉・肉加工品>羊肉>ラム,11474
食品>精肉・肉加工品>豚肉>その他,18469
食品>精肉・肉加工品>豚肉>カシラ,386
食品>精肉・肉加工品>豚肉>ガツ,162
食品>精肉・肉加工品>豚肉>コブクロ,96
