ジャンル名,売上金額（千円）
ダイエット・健康>健康アクセサリー>チタンアクセサリー,5949
ダイエット・健康>健康アクセサリー>トルマリンアクセサリー,116
ダイエット・健康>健康アクセサリー>ブラックシリカ,536
ダイエット・健康>健康アクセサリー>マイナスイオンアクセサリー,2315
ダイエット・健康>健康アクセサリー>磁気アクセサリー,204857
ダイエット・健康>健康グッズ>その他,105268
ダイエット・健康>健康グッズ>カイロ,18113
ダイエット・健康>健康グッズ>健康サンダル・スリッパ,32960
ダイエット・健康>健康グッズ>健康シューズ,5899
ダイエット・健康>健康グッズ>冷却グッズ・暑さ対策用品,257952
ダイエット・健康>健康グッズ>安眠グッズ,74989
ダイエット・健康>健康グッズ>矯正グッズ,335846
ダイエット・健康>健康グッズ>禁煙グッズ,8986
ダイエット・健康>健康食品>その他,237608
ダイエット・健康>健康食品>にがり,15799
ダイエット・健康>健康食品>スープ,10025
ダイエット・健康>健康食品>マクロビオティック,17010
ダイエット・健康>健康食品>健康油,44027
ダイエット・健康>健康食品>栄養・健康ドリンク,632538
ダイエット・健康>健康食品>栄養調整食品,174740
ダイエット・健康>健康食品>特別用途食品,40142
ダイエット・健康>健康食品>特定保健用食品,125954
ダイエット・健康>デンタルケア>歯ブラシ>360度歯ブラシ,2479
ダイエット・健康>デンタルケア>歯ブラシ>その他,15186
ダイエット・健康>デンタルケア>歯ブラシ>ワンタフトブラシ,16863
ダイエット・健康>デンタルケア>歯ブラシ>手用歯ブラシ,228077
ダイエット・健康>デンタルケア>歯ブラシ>矯正用ブラシ,1561
ダイエット・健康>デンタルケア>歯ブラシ>電子歯ブラシ・イオン歯ブラシ,24230
ダイエット・健康>リラックス・マッサージ用品>ストレッチグッズ>その他,12800
ダイエット・健康>リラックス・マッサージ用品>ストレッチグッズ>ぶら下がり器,28384
ダイエット・健康>リラックス・マッサージ用品>ストレッチグッズ>エクササイズ用ポール,43155
ダイエット・健康>リラックス・マッサージ用品>ストレッチグッズ>ストレッチマット,6949
ダイエット・健康>リラックス・マッサージ用品>ストレッチグッズ>ストレッチングボード,7032
ダイエット・健康>リラックス・マッサージ用品>岩盤浴>その他,2248
ダイエット・健康>リラックス・マッサージ用品>岩盤浴>岩盤浴クッション,13
ダイエット・健康>リラックス・マッサージ用品>岩盤浴>岩盤浴ボール,122
ダイエット・健康>リラックス・マッサージ用品>岩盤浴>岩盤浴マット,4336
ダイエット・健康>リラックス・マッサージ用品>木酢液グッズ>その他,181
ダイエット・健康>リラックス・マッサージ用品>木酢液グッズ>入浴用木酢液,328
ダイエット・健康>リラックス・マッサージ用品>木酢液グッズ>木酢液,1765
ダイエット・健康>リラックス・マッサージ用品>温浴器>その他,11738
ダイエット・健康>リラックス・マッサージ用品>温浴器>ゲルマニウム温浴用,2496
ダイエット・健康>リラックス・マッサージ用品>温浴器>マイナスイオン温浴用,145
ダイエット・健康>リラックス・マッサージ用品>簡易マッサージグッズ>その他,25771
ダイエット・健康>リラックス・マッサージ用品>簡易マッサージグッズ>ハンディマッサージ,24611
ダイエット・健康>リラックス・マッサージ用品>簡易マッサージグッズ>マッサージローラー,23017
ダイエット・健康>リラックス・マッサージ用品>簡易マッサージグッズ>足ツボマッサージ,14722
ダイエット・健康>その他,61703
ダイエット・健康>サプリメント,6520937
ダイエット・健康>ダイエット,646164
ダイエット・健康>デンタルケア,1118616
ダイエット・健康>リラックス・マッサージ用品,378641
ダイエット・健康>健康アクセサリー,237914
ダイエット・健康>健康グッズ,840013
ダイエット・健康>健康食品,1297843
ダイエット・健康>健康アクセサリー>ゲルマニウムアクセサリー>その他,207
ダイエット・健康>健康アクセサリー>ゲルマニウムアクセサリー>ゲルマニウムシール,1018
ダイエット・健康>健康アクセサリー>ゲルマニウムアクセサリー>ゲルマニウムネックレス,1724
ダイエット・健康>健康アクセサリー>ゲルマニウムアクセサリー>ゲルマニウムブレスレット,1300
ダイエット・健康>健康アクセサリー>ゲルマニウムアクセサリー>ゲルマニウム温浴ボール,13
ダイエット・健康>健康アクセサリー>チタンアクセサリー>その他,1554
ダイエット・健康>健康アクセサリー>チタンアクセサリー>チタンネックレス,2512
ダイエット・健康>健康アクセサリー>チタンアクセサリー>チタンブレスレット,1820
ダイエット・健康>健康アクセサリー>チタンアクセサリー>チタンリング,63
ダイエット・健康>健康アクセサリー>トルマリンアクセサリー>その他,48
ダイエット・健康>健康アクセサリー>トルマリンアクセサリー>トルマリンネックレス,12
ダイエット・健康>健康アクセサリー>トルマリンアクセサリー>トルマリンブレスレット,57
ダイエット・健康>健康アクセサリー>マイナスイオンアクセサリー>その他,667
ダイエット・健康>健康アクセサリー>マイナスイオンアクセサリー>マイナスイオンネックレス,646
ダイエット・健康>健康アクセサリー>マイナスイオンアクセサリー>マイナスイオンブレスレット,1002
ダイエット・健康>健康アクセサリー>磁気アクセサリー>その他,3109
ダイエット・健康>健康アクセサリー>磁気アクセサリー>磁気ネックレス,188415
ダイエット・健康>健康アクセサリー>磁気アクセサリー>磁気ブレスレット,11432
ダイエット・健康>健康アクセサリー>磁気アクセサリー>磁気リング,1900
ダイエット・健康>健康グッズ>カイロ>その他,10383
ダイエット・健康>健康グッズ>カイロ>使い捨てカイロ,7329
ダイエット・健康>健康グッズ>カイロ>使い捨てカイロ>その他,1101
ダイエット・健康>健康グッズ>カイロ>使い捨てカイロ>レギュラータイプ（粘着剤なし）,1097
ダイエット・健康>健康グッズ>カイロ>使い捨てカイロ>座布団タイプ,14
ダイエット・健康>健康グッズ>カイロ>使い捨てカイロ>貼るタイプ（粘着剤付）,4654
ダイエット・健康>健康グッズ>カイロ>使い捨てカイロ>靴・靴下用タイプ,463
ダイエット・健康>健康グッズ>カイロ>燃料補給式カイロ,401
ダイエット・健康>健康グッズ>冷却グッズ・暑さ対策用品>その他,79238
ダイエット・健康>健康グッズ>冷却グッズ・暑さ対策用品>大人用冷却パック,156676
ダイエット・健康>健康グッズ>冷却グッズ・暑さ対策用品>子供用冷却パック,22038
ダイエット・健康>健康グッズ>安眠グッズ>いびき関連グッズ,25594
ダイエット・健康>健康グッズ>安眠グッズ>その他,15785
ダイエット・健康>健康グッズ>安眠グッズ>アイピロー,12772
ダイエット・健康>健康グッズ>安眠グッズ>ベッド,44
ダイエット・健康>健康グッズ>安眠グッズ>低反発グッズ,902
ダイエット・健康>健康グッズ>安眠グッズ>冷え対策ソックス,420
ダイエット・健康>健康グッズ>安眠グッズ>就寝用腹巻,872
ダイエット・健康>健康グッズ>安眠グッズ>掛け布団,87
ダイエット・健康>健康グッズ>安眠グッズ>敷布団,1359
ダイエット・健康>健康グッズ>安眠グッズ>湯たんぽ,3239
ダイエット・健康>健康グッズ>安眠グッズ>肩当て,771
